round_num,venue,date,year,team_1_team_name,team_1_q1_goals,team_1_q1_behinds,team_1_q2_goals,team_1_q2_behinds,team_1_q3_goals,team_1_q3_behinds,team_1_final_goals,team_1_final_behinds,team_2_team_name,team_2_q1_goals,team_2_q1_behinds,team_2_q2_goals,team_2_q2_behinds,team_2_q3_goals,team_2_q3_behinds,team_2_final_goals,team_2_final_behinds
16,Arden St,1943-08-28 14:45,1943,North Melbourne,1.0,3.0,4.0,9.0,6.0,11.0,8.0,11.0,Hawthorn,0.0,4.0,0.0,8.0,6.0,8.0,7.0,16.0
Semi Final,Princes Park,1943-09-04 14:30,1943,Fitzroy,5.0,3.0,7.0,9.0,12.0,10.0,13.0,16.0,Carlton,3.0,2.0,3.0,4.0,4.0,9.0,5.0,13.0
Semi Final,Princes Park,1943-09-11 14:30,1943,Richmond,1.0,3.0,5.0,8.0,7.0,12.0,9.0,17.0,Essendon,4.0,1.0,6.0,6.0,12.0,14.0,13.0,16.0
Preliminary Final,Princes Park,1943-09-18 14:30,1943,Richmond,2.0,3.0,3.0,8.0,7.0,9.0,12.0,14.0,Fitzroy,5.0,1.0,6.0,5.0,7.0,9.0,8.0,13.0
Grand Final,Princes Park,1943-09-25 14:50,1943,Richmond,4.0,2.0,6.0,5.0,8.0,8.0,12.0,14.0,Essendon,2.0,4.0,4.0,9.0,8.0,13.0,11.0,15.0
1,Junction Oval,1944-05-06 14:45,1944,South Melbourne,5.0,2.0,8.0,6.0,11.0,9.0,13.0,10.0,Carlton,1.0,0.0,3.0,3.0,5.0,6.0,9.0,7.0
1,Arden St,1944-05-06 14:45,1944,North Melbourne,1.0,3.0,7.0,7.0,8.0,7.0,9.0,11.0,Collingwood,6.0,4.0,6.0,8.0,11.0,12.0,14.0,17.0
1,Glenferrie Oval,1944-05-06 14:45,1944,Hawthorn,2.0,5.0,3.0,7.0,4.0,12.0,9.0,14.0,Essendon,4.0,5.0,7.0,10.0,13.0,14.0,15.0,16.0
1,Brunswick St,1944-05-06 14:45,1944,Fitzroy,1.0,3.0,4.0,13.0,7.0,15.0,11.0,16.0,St Kilda,3.0,5.0,4.0,6.0,9.0,9.0,10.0,13.0
1,Western Oval,1944-05-06 14:45,1944,Footscray,5.0,7.0,9.0,12.0,10.0,17.0,15.0,23.0,Geelong,0.0,0.0,1.0,2.0,5.0,5.0,8.0,7.0
1,Punt Rd,1944-05-06 14:45,1944,Melbourne,0.0,3.0,6.0,5.0,9.0,6.0,14.0,8.0,Richmond,3.0,8.0,10.0,9.0,13.0,12.0,19.0,18.0
2,Princes Park,1944-05-13 14:45,1944,Carlton,2.0,7.0,7.0,10.0,12.0,12.0,18.0,16.0,Hawthorn,1.0,4.0,5.0,7.0,5.0,13.0,9.0,14.0
2,Victoria Park,1944-05-13 14:45,1944,Collingwood,2.0,3.0,7.0,8.0,9.0,13.0,11.0,17.0,Fitzroy,5.0,5.0,9.0,7.0,16.0,14.0,19.0,17.0
2,Windy Hill,1944-05-13 14:45,1944,Essendon,3.0,3.0,8.0,4.0,13.0,11.0,17.0,18.0,Melbourne,4.0,0.0,10.0,4.0,13.0,4.0,16.0,4.0
2,Junction Oval,1944-05-13 14:45,1944,St Kilda,2.0,4.0,3.0,7.0,8.0,13.0,12.0,17.0,Footscray,2.0,3.0,3.0,7.0,7.0,8.0,10.0,14.0
2,Punt Rd,1944-05-13 14:45,1944,Richmond,2.0,2.0,5.0,6.0,13.0,9.0,18.0,11.0,North Melbourne,5.0,4.0,9.0,6.0,14.0,9.0,15.0,9.0
2,Kardinia Park,1944-05-13 15:15,1944,Geelong,5.0,5.0,5.0,7.0,7.0,9.0,9.0,11.0,South Melbourne,3.0,4.0,9.0,7.0,9.0,11.0,11.0,18.0
3,Punt Rd,1944-05-20 14:45,1944,Melbourne,2.0,0.0,9.0,2.0,9.0,2.0,12.0,5.0,Carlton,4.0,3.0,4.0,4.0,9.0,7.0,14.0,8.0
3,Western Oval,1944-05-20 14:45,1944,Footscray,5.0,3.0,9.0,6.0,12.0,7.0,16.0,9.0,Collingwood,2.0,4.0,6.0,9.0,9.0,15.0,13.0,19.0
3,Windy Hill,1944-05-20 14:45,1944,Essendon,3.0,2.0,8.0,7.0,12.0,11.0,16.0,14.0,Richmond,6.0,6.0,14.0,11.0,18.0,15.0,22.0,19.0
3,Brunswick St,1944-05-20 14:45,1944,Fitzroy,6.0,1.0,8.0,2.0,15.0,7.0,16.0,11.0,North Melbourne,3.0,2.0,6.0,8.0,8.0,11.0,11.0,16.0
3,Glenferrie Oval,1944-05-20 14:45,1944,Hawthorn,9.0,3.0,11.0,6.0,18.0,9.0,22.0,12.0,Geelong,2.0,3.0,9.0,8.0,12.0,12.0,13.0,13.0
3,Junction Oval,1944-05-20 14:45,1944,South Melbourne,2.0,3.0,4.0,6.0,5.0,10.0,9.0,10.0,St Kilda,1.0,3.0,3.0,4.0,5.0,5.0,7.0,10.0
4,Princes Park,1944-05-27 14:45,1944,Carlton,2.0,4.0,7.0,9.0,7.0,14.0,13.0,17.0,Essendon,5.0,4.0,10.0,5.0,13.0,8.0,14.0,9.0
4,Victoria Park,1944-05-27 14:45,1944,Collingwood,4.0,6.0,7.0,9.0,10.0,16.0,11.0,18.0,South Melbourne,2.0,5.0,7.0,8.0,7.0,10.0,12.0,18.0
4,Punt Rd,1944-05-27 14:45,1944,Richmond,4.0,3.0,5.0,3.0,9.0,7.0,14.0,13.0,Fitzroy,0.0,1.0,5.0,5.0,5.0,9.0,7.0,9.0
4,Arden St,1944-05-27 14:45,1944,North Melbourne,3.0,1.0,9.0,5.0,10.0,7.0,15.0,14.0,Footscray,3.0,3.0,4.0,5.0,7.0,13.0,9.0,16.0
4,Kardinia Park,1944-05-27 14:45,1944,Geelong,3.0,2.0,5.0,4.0,7.0,7.0,10.0,9.0,Melbourne,8.0,4.0,13.0,7.0,15.0,9.0,22.0,10.0
4,Junction Oval,1944-05-27 14:45,1944,St Kilda,1.0,5.0,2.0,7.0,7.0,8.0,9.0,12.0,Hawthorn,3.0,0.0,6.0,2.0,9.0,3.0,11.0,7.0
5,Princes Park,1944-06-03 14:30,1944,Carlton,6.0,6.0,11.0,8.0,15.0,10.0,16.0,12.0,Richmond,1.0,1.0,6.0,2.0,10.0,4.0,14.0,8.0
5,Glenferrie Oval,1944-06-03 14:30,1944,Hawthorn,1.0,5.0,3.0,7.0,6.0,8.0,8.0,9.0,Collingwood,3.0,3.0,6.0,5.0,8.0,9.0,10.0,13.0
5,Windy Hill,1944-06-03 14:30,1944,Essendon,5.0,3.0,11.0,10.0,14.0,11.0,17.0,14.0,Geelong,3.0,2.0,5.0,4.0,8.0,9.0,11.0,14.0
5,Western Oval,1944-06-03 14:30,1944,Footscray,0.0,1.0,2.0,7.0,4.0,9.0,8.0,15.0,Fitzroy,4.0,3.0,5.0,3.0,8.0,10.0,8.0,10.0
5,Punt Rd,1944-06-03 14:30,1944,Melbourne,0.0,3.0,4.0,6.0,6.0,9.0,10.0,13.0,St Kilda,3.0,4.0,4.0,5.0,13.0,7.0,13.0,8.0
5,Junction Oval,1944-06-03 14:30,1944,South Melbourne,2.0,7.0,4.0,7.0,10.0,12.0,10.0,12.0,North Melbourne,1.0,2.0,5.0,4.0,6.0,6.0,10.0,13.0
6,Kardinia Park,1944-06-10 14:30,1944,Geelong,1.0,2.0,2.0,6.0,4.0,6.0,5.0,10.0,Carlton,4.0,6.0,9.0,13.0,11.0,19.0,13.0,25.0
6,Victoria Park,1944-06-10 14:30,1944,Collingwood,1.0,2.0,6.0,6.0,9.0,8.0,10.0,9.0,Melbourne,4.0,4.0,6.0,4.0,10.0,5.0,15.0,9.0
6,Junction Oval,1944-06-10 14:30,1944,St Kilda,5.0,3.0,9.0,7.0,9.0,8.0,9.0,17.0,Essendon,3.0,3.0,5.0,10.0,7.0,14.0,9.0,17.0
6,Brunswick St,1944-06-10 14:30,1944,Fitzroy,3.0,1.0,9.0,4.0,10.0,5.0,14.0,7.0,South Melbourne,3.0,7.0,4.0,12.0,7.0,16.0,10.0,17.0
6,Punt Rd,1944-06-10 14:30,1944,Richmond,5.0,3.0,10.0,7.0,13.0,8.0,19.0,11.0,Footscray,3.0,6.0,7.0,10.0,16.0,17.0,18.0,17.0
6,Arden St,1944-06-10 14:30,1944,North Melbourne,1.0,4.0,10.0,11.0,19.0,13.0,21.0,16.0,Hawthorn,7.0,3.0,8.0,5.0,10.0,7.0,17.0,11.0
7,Junction Oval,1944-06-17 14:30,1944,St Kilda,1.0,4.0,4.0,6.0,5.0,9.0,6.0,12.0,Carlton,2.0,4.0,3.0,8.0,7.0,12.0,15.0,13.0
7,Victoria Park,1944-06-17 14:30,1944,Collingwood,4.0,10.0,6.0,14.0,11.0,20.0,12.0,21.0,Essendon,0.0,0.0,1.0,6.0,6.0,7.0,9.0,10.0
7,Brunswick St,1944-06-17 14:30,1944,Fitzroy,0.0,4.0,7.0,7.0,8.0,7.0,14.0,13.0,Hawthorn,3.0,3.0,3.0,4.0,6.0,7.0,7.0,10.0
7,Western Oval,1944-06-17 14:30,1944,Footscray,2.0,5.0,6.0,8.0,7.0,11.0,9.0,13.0,South Melbourne,2.0,1.0,2.0,2.0,3.0,9.0,8.0,10.0
7,Punt Rd,1944-06-17 14:30,1944,Richmond,7.0,10.0,10.0,13.0,19.0,18.0,25.0,23.0,Geelong,2.0,0.0,6.0,1.0,7.0,1.0,9.0,2.0
7,Arden St,1944-06-17 14:30,1944,North Melbourne,3.0,5.0,6.0,12.0,8.0,17.0,15.0,20.0,Melbourne,2.0,4.0,4.0,5.0,8.0,9.0,12.0,10.0
8,Princes Park,1944-06-24 14:30,1944,Carlton,4.0,2.0,9.0,6.0,14.0,7.0,17.0,12.0,Collingwood,6.0,3.0,8.0,6.0,9.0,7.0,12.0,11.0
8,Punt Rd,1944-06-24 14:30,1944,Melbourne,1.0,4.0,5.0,6.0,5.0,9.0,7.0,10.0,Fitzroy,4.0,1.0,6.0,3.0,8.0,10.0,10.0,17.0
8,Glenferrie Oval,1944-06-24 14:30,1944,Hawthorn,4.0,3.0,5.0,5.0,7.0,8.0,9.0,10.0,Footscray,5.0,3.0,7.0,13.0,10.0,16.0,14.0,18.0
8,Kardinia Park,1944-06-24 14:30,1944,Geelong,2.0,2.0,5.0,6.0,6.0,9.0,9.0,13.0,St Kilda,4.0,3.0,6.0,9.0,11.0,11.0,13.0,14.0
8,Junction Oval,1944-06-24 14:30,1944,South Melbourne,3.0,4.0,6.0,6.0,10.0,9.0,11.0,11.0,Richmond,4.0,1.0,7.0,2.0,12.0,4.0,17.0,10.0
8,Windy Hill,1944-06-24 14:45,1944,Essendon,3.0,5.0,8.0,8.0,13.0,15.0,21.0,18.0,North Melbourne,1.0,6.0,3.0,7.0,7.0,11.0,8.0,12.0
9,Arden St,1944-07-01 14:30,1944,North Melbourne,1.0,8.0,4.0,9.0,9.0,11.0,11.0,15.0,Carlton,2.0,1.0,4.0,2.0,5.0,6.0,7.0,10.0
9,Victoria Park,1944-07-01 14:30,1944,Collingwood,5.0,4.0,8.0,10.0,12.0,11.0,15.0,12.0,Geelong,2.0,3.0,5.0,5.0,6.0,10.0,9.0,13.0
9,Brunswick St,1944-07-01 14:30,1944,Fitzroy,3.0,1.0,5.0,4.0,8.0,7.0,12.0,11.0,Essendon,3.0,4.0,6.0,10.0,7.0,11.0,11.0,17.0
9,Western Oval,1944-07-01 14:30,1944,Footscray,3.0,6.0,5.0,9.0,6.0,13.0,8.0,15.0,Melbourne,3.0,3.0,4.0,6.0,7.0,8.0,8.0,13.0
9,Junction Oval,1944-07-01 14:30,1944,South Melbourne,5.0,5.0,9.0,8.0,15.0,11.0,15.0,12.0,Hawthorn,2.0,2.0,5.0,4.0,7.0,5.0,11.0,11.0
9,Punt Rd,1944-07-01 14:30,1944,Richmond,4.0,4.0,4.0,7.0,6.0,12.0,11.0,18.0,St Kilda,2.0,4.0,5.0,6.0,5.0,9.0,7.0,11.0
10,Princes Park,1944-07-08 14:30,1944,Carlton,2.0,8.0,7.0,11.0,10.0,12.0,11.0,15.0,Fitzroy,1.0,3.0,2.0,4.0,5.0,11.0,6.0,15.0
10,Junction Oval,1944-07-08 14:30,1944,St Kilda,1.0,1.0,6.0,6.0,8.0,7.0,17.0,11.0,Collingwood,3.0,1.0,4.0,2.0,6.0,6.0,6.0,9.0
10,Windy Hill,1944-07-08 14:30,1944,Essendon,2.0,4.0,6.0,7.0,10.0,13.0,14.0,16.0,Footscray,3.0,3.0,5.0,6.0,6.0,9.0,8.0,13.0
10,Kardinia Park,1944-07-08 14:30,1944,Geelong,4.0,1.0,8.0,2.0,11.0,2.0,13.0,9.0,North Melbourne,8.0,6.0,11.0,11.0,15.0,14.0,21.0,14.0
10,Glenferrie Oval,1944-07-08 14:30,1944,Hawthorn,4.0,2.0,5.0,2.0,8.0,6.0,11.0,9.0,Richmond,4.0,4.0,8.0,9.0,11.0,12.0,13.0,16.0
10,Punt Rd,1944-07-08 14:30,1944,Melbourne,3.0,3.0,6.0,5.0,9.0,8.0,10.0,10.0,South Melbourne,3.0,2.0,5.0,7.0,6.0,9.0,9.0,13.0
11,Western Oval,1944-07-15 14:30,1944,Footscray,6.0,1.0,8.0,2.0,12.0,3.0,13.0,8.0,Carlton,3.0,5.0,6.0,7.0,12.0,11.0,12.0,11.0
11,Punt Rd,1944-07-15 14:30,1944,Richmond,4.0,6.0,9.0,12.0,12.0,15.0,16.0,17.0,Collingwood,2.0,4.0,6.0,9.0,8.0,11.0,9.0,13.0
11,Junction Oval,1944-07-15 14:30,1944,South Melbourne,1.0,3.0,3.0,7.0,4.0,11.0,7.0,15.0,Essendon,2.0,4.0,6.0,11.0,8.0,12.0,15.0,16.0
11,Brunswick St,1944-07-15 14:30,1944,Fitzroy,4.0,8.0,11.0,17.0,22.0,22.0,25.0,29.0,Geelong,2.0,4.0,5.0,5.0,6.0,7.0,8.0,8.0
11,Glenferrie Oval,1944-07-15 14:30,1944,Hawthorn,3.0,3.0,6.0,5.0,6.0,7.0,7.0,10.0,Melbourne,6.0,10.0,9.0,14.0,18.0,21.0,22.0,25.0
11,Arden St,1944-07-15 14:30,1944,North Melbourne,2.0,9.0,3.0,13.0,9.0,16.0,11.0,20.0,St Kilda,3.0,2.0,6.0,6.0,6.0,7.0,7.0,11.0
12,Princes Park,1944-07-22 14:30,1944,Carlton,4.0,4.0,6.0,8.0,8.0,10.0,10.0,14.0,South Melbourne,0.0,2.0,4.0,5.0,5.0,9.0,8.0,12.0
12,Victoria Park,1944-07-22 14:30,1944,Collingwood,2.0,3.0,5.0,5.0,9.0,7.0,13.0,11.0,North Melbourne,2.0,2.0,2.0,6.0,6.0,8.0,10.0,10.0
12,Windy Hill,1944-07-22 14:30,1944,Essendon,4.0,2.0,11.0,8.0,16.0,12.0,19.0,18.0,Hawthorn,1.0,5.0,2.0,5.0,2.0,7.0,3.0,7.0
12,Junction Oval,1944-07-22 14:30,1944,St Kilda,2.0,6.0,4.0,7.0,8.0,13.0,12.0,16.0,Fitzroy,1.0,2.0,2.0,8.0,5.0,9.0,8.0,14.0
12,Kardinia Park,1944-07-22 14:30,1944,Geelong,3.0,6.0,5.0,6.0,7.0,11.0,11.0,11.0,Footscray,3.0,3.0,7.0,13.0,9.0,15.0,14.0,17.0
12,Punt Rd,1944-07-22 14:30,1944,Richmond,6.0,3.0,6.0,4.0,16.0,6.0,17.0,8.0,Melbourne,2.0,2.0,5.0,8.0,6.0,10.0,9.0,15.0
13,Glenferrie Oval,1944-07-29 14:30,1944,Hawthorn,2.0,0.0,7.0,2.0,10.0,2.0,10.0,2.0,Carlton,4.0,9.0,5.0,16.0,9.0,21.0,13.0,28.0
13,Brunswick St,1944-07-29 14:30,1944,Fitzroy,2.0,6.0,5.0,10.0,10.0,15.0,12.0,17.0,Collingwood,0.0,3.0,1.0,7.0,2.0,11.0,4.0,14.0
13,Punt Rd,1944-07-29 14:30,1944,Melbourne,3.0,3.0,5.0,9.0,6.0,9.0,11.0,12.0,Essendon,3.0,7.0,6.0,7.0,13.0,11.0,14.0,14.0
13,Western Oval,1944-07-29 14:30,1944,Footscray,1.0,0.0,7.0,7.0,8.0,9.0,14.0,15.0,St Kilda,3.0,7.0,4.0,8.0,10.0,10.0,11.0,10.0
13,Junction Oval,1944-07-29 14:30,1944,South Melbourne,3.0,9.0,3.0,12.0,7.0,26.0,8.0,30.0,Geelong,1.0,3.0,6.0,8.0,7.0,8.0,8.0,8.0
13,Arden St,1944-07-29 14:30,1944,North Melbourne,1.0,1.0,5.0,7.0,7.0,8.0,11.0,21.0,Richmond,5.0,2.0,6.0,2.0,13.0,2.0,14.0,2.0
14,Princes Park,1944-08-05 14:45,1944,Carlton,1.0,0.0,3.0,8.0,3.0,12.0,4.0,14.0,Melbourne,1.0,2.0,4.0,2.0,6.0,6.0,8.0,6.0
14,Victoria Park,1944-08-05 14:45,1944,Collingwood,4.0,3.0,5.0,8.0,7.0,10.0,8.0,12.0,Footscray,2.0,4.0,6.0,7.0,10.0,9.0,15.0,9.0
14,Punt Rd,1944-08-05 14:45,1944,Richmond,1.0,1.0,3.0,6.0,7.0,11.0,11.0,17.0,Essendon,2.0,4.0,7.0,8.0,9.0,11.0,12.0,15.0
14,Arden St,1944-08-05 14:45,1944,North Melbourne,4.0,2.0,7.0,5.0,7.0,7.0,11.0,12.0,Fitzroy,4.0,3.0,9.0,3.0,13.0,10.0,15.0,11.0
14,Kardinia Park,1944-08-05 14:45,1944,Geelong,2.0,6.0,4.0,10.0,7.0,17.0,11.0,20.0,Hawthorn,3.0,2.0,7.0,5.0,9.0,5.0,9.0,7.0
14,Junction Oval,1944-08-05 14:45,1944,St Kilda,2.0,0.0,5.0,2.0,5.0,7.0,7.0,12.0,South Melbourne,0.0,7.0,6.0,8.0,9.0,17.0,10.0,19.0
15,Windy Hill,1944-08-12 14:45,1944,Essendon,0.0,0.0,2.0,3.0,4.0,6.0,6.0,9.0,Carlton,1.0,9.0,4.0,12.0,10.0,16.0,14.0,20.0
15,Junction Oval,1944-08-12 14:45,1944,South Melbourne,1.0,0.0,5.0,3.0,9.0,7.0,16.0,10.0,Collingwood,3.0,11.0,3.0,15.0,6.0,22.0,8.0,22.0
15,Brunswick St,1944-08-12 14:45,1944,Fitzroy,3.0,2.0,9.0,7.0,12.0,7.0,16.0,10.0,Richmond,0.0,6.0,1.0,7.0,6.0,11.0,7.0,14.0
15,Western Oval,1944-08-12 14:45,1944,Footscray,5.0,3.0,7.0,3.0,10.0,5.0,12.0,6.0,North Melbourne,0.0,0.0,7.0,3.0,8.0,5.0,11.0,8.0
15,Punt Rd,1944-08-12 14:45,1944,Melbourne,1.0,6.0,4.0,9.0,4.0,15.0,8.0,21.0,Geelong,1.0,1.0,4.0,3.0,4.0,6.0,8.0,8.0
15,Glenferrie Oval,1944-08-12 14:45,1944,Hawthorn,6.0,4.0,8.0,6.0,10.0,9.0,12.0,16.0,St Kilda,4.0,5.0,5.0,11.0,7.0,13.0,12.0,16.0
16,Punt Rd,1944-08-19 14:45,1944,Richmond,3.0,4.0,7.0,12.0,9.0,13.0,11.0,16.0,Carlton,1.0,4.0,1.0,6.0,4.0,12.0,8.0,16.0
16,Victoria Park,1944-08-19 14:45,1944,Collingwood,4.0,3.0,9.0,8.0,13.0,15.0,18.0,20.0,Hawthorn,3.0,5.0,6.0,9.0,6.0,11.0,7.0,14.0
16,Kardinia Park,1944-08-19 14:45,1944,Geelong,7.0,8.0,7.0,8.0,10.0,9.0,10.0,12.0,Essendon,5.0,4.0,10.0,10.0,11.0,17.0,13.0,19.0
16,Brunswick St,1944-08-19 14:45,1944,Fitzroy,3.0,6.0,8.0,12.0,13.0,13.0,13.0,14.0,Footscray,4.0,4.0,5.0,7.0,8.0,11.0,12.0,18.0
16,Junction Oval,1944-08-19 14:45,1944,St Kilda,4.0,5.0,9.0,6.0,13.0,10.0,13.0,13.0,Melbourne,1.0,0.0,4.0,2.0,5.0,5.0,7.0,10.0
16,Arden St,1944-08-19 14:45,1944,North Melbourne,2.0,5.0,4.0,8.0,5.0,11.0,6.0,12.0,South Melbourne,5.0,3.0,5.0,6.0,9.0,8.0,13.0,16.0
17,Princes Park,1944-08-26 14:45,1944,Carlton,5.0,9.0,9.0,12.0,20.0,18.0,23.0,28.0,Geelong,2.0,2.0,5.0,6.0,6.0,7.0,8.0,12.0
17,Punt Rd,1944-08-26 14:45,1944,Melbourne,2.0,3.0,5.0,6.0,8.0,14.0,11.0,17.0,Collingwood,5.0,1.0,10.0,5.0,10.0,7.0,15.0,12.0
17,Windy Hill,1944-08-26 14:45,1944,Essendon,10.0,6.0,13.0,10.0,22.0,14.0,28.0,21.0,St Kilda,2.0,2.0,8.0,7.0,9.0,9.0,12.0,11.0
17,Junction Oval,1944-08-26 14:45,1944,South Melbourne,2.0,5.0,3.0,7.0,7.0,10.0,8.0,13.0,Fitzroy,4.0,3.0,8.0,10.0,11.0,10.0,17.0,14.0
17,Western Oval,1944-08-26 14:45,1944,Footscray,1.0,5.0,2.0,10.0,2.0,12.0,5.0,14.0,Richmond,1.0,4.0,3.0,7.0,7.0,13.0,9.0,15.0
17,Glenferrie Oval,1944-08-26 14:45,1944,Hawthorn,8.0,3.0,8.0,3.0,11.0,10.0,12.0,12.0,North Melbourne,2.0,2.0,6.0,11.0,9.0,15.0,15.0,19.0
18,Princes Park,1944-09-02 14:45,1944,Carlton,4.0,2.0,8.0,4.0,10.0,9.0,13.0,10.0,Footscray,2.0,2.0,6.0,9.0,10.0,11.0,12.0,17.0
18,Victoria Park,1944-09-02 14:45,1944,Collingwood,0.0,4.0,7.0,7.0,8.0,7.0,10.0,8.0,Richmond,4.0,2.0,6.0,4.0,13.0,10.0,15.0,18.0
18,Windy Hill,1944-09-02 14:45,1944,Essendon,5.0,7.0,12.0,10.0,15.0,18.0,17.0,24.0,South Melbourne,2.0,1.0,4.0,3.0,4.0,5.0,6.0,8.0
18,Kardinia Park,1944-09-02 14:45,1944,Geelong,3.0,2.0,6.0,3.0,8.0,8.0,10.0,10.0,Fitzroy,3.0,4.0,6.0,5.0,12.0,10.0,15.0,15.0
18,Punt Rd,1944-09-02 14:45,1944,Melbourne,4.0,11.0,10.0,16.0,11.0,26.0,14.0,27.0,Hawthorn,1.0,3.0,1.0,7.0,3.0,11.0,6.0,13.0
18,Junction Oval,1944-09-02 14:45,1944,St Kilda,4.0,5.0,6.0,5.0,8.0,8.0,12.0,10.0,North Melbourne,5.0,2.0,10.0,5.0,12.0,9.0,16.0,15.0
Semi Final,Junction Oval,1944-09-09 14:30,1944,Essendon,1.0,3.0,7.0,6.0,8.0,6.0,14.0,17.0,Footscray,1.0,1.0,1.0,1.0,7.0,4.0,8.0,4.0
Semi Final,Junction Oval,1944-09-16 14:30,1944,Richmond,2.0,3.0,4.0,3.0,9.0,8.0,10.0,10.0,Fitzroy,3.0,5.0,7.0,10.0,9.0,12.0,11.0,15.0
Preliminary Final,Junction Oval,1944-09-23 14:30,1944,Richmond,8.0,2.0,10.0,5.0,15.0,9.0,16.0,12.0,Essendon,0.0,5.0,5.0,7.0,7.0,9.0,12.0,15.0
Grand Final,Junction Oval,1944-09-30 14:50,1944,Richmond,2.0,2.0,3.0,2.0,5.0,5.0,7.0,9.0,Fitzroy,1.0,2.0,4.0,8.0,6.0,10.0,9.0,12.0
1,Princes Park,1945-04-21 14:45,1945,Carlton,3.0,2.0,3.0,4.0,8.0,6.0,13.0,9.0,Melbourne,1.0,4.0,6.0,13.0,12.0,14.0,15.0,18.0
1,Victoria Park,1945-04-21 14:45,1945,Collingwood,2.0,4.0,5.0,5.0,10.0,7.0,13.0,13.0,North Melbourne,4.0,1.0,6.0,4.0,7.0,5.0,10.0,10.0
1,Windy Hill,1945-04-21 14:45,1945,Essendon,7.0,8.0,12.0,10.0,19.0,14.0,22.0,18.0,Hawthorn,2.0,0.0,6.0,4.0,7.0,7.0,12.0,7.0
1,Kardinia Park,1945-04-21 14:45,1945,Geelong,2.0,2.0,4.0,4.0,7.0,5.0,10.0,8.0,Fitzroy,2.0,0.0,6.0,5.0,11.0,11.0,15.0,16.0
1,Punt Rd,1945-04-21 14:45,1945,Richmond,4.0,0.0,7.0,4.0,9.0,6.0,14.0,11.0,Footscray,5.0,2.0,8.0,6.0,12.0,8.0,16.0,9.0
1,Junction Oval,1945-04-21 14:45,1945,St Kilda,5.0,7.0,7.0,8.0,8.0,11.0,10.0,17.0,South Melbourne,4.0,4.0,8.0,9.0,11.0,14.0,17.0,16.0
2,Glenferrie Oval,1945-04-28 14:45,1945,Hawthorn,4.0,2.0,8.0,5.0,12.0,7.0,16.0,10.0,Carlton,1.0,3.0,5.0,5.0,8.0,12.0,9.0,18.0
2,Junction Oval,1945-04-28 14:45,1945,South Melbourne,4.0,3.0,7.0,7.0,10.0,14.0,12.0,14.0,Collingwood,3.0,0.0,5.0,7.0,6.0,8.0,11.0,10.0
2,Brunswick St,1945-04-28 14:45,1945,Fitzroy,3.0,5.0,6.0,7.0,8.0,11.0,8.0,16.0,Essendon,4.0,4.0,6.0,6.0,7.0,8.0,9.0,10.0
2,Western Oval,1945-04-28 14:45,1945,Footscray,8.0,1.0,11.0,1.0,18.0,7.0,18.0,9.0,Geelong,2.0,0.0,7.0,2.0,8.0,3.0,12.0,9.0
2,Punt Rd,1945-04-28 14:45,1945,Melbourne,3.0,3.0,6.0,8.0,10.0,11.0,17.0,16.0,St Kilda,3.0,3.0,5.0,4.0,6.0,7.0,7.0,7.0
2,Arden St,1945-04-28 14:45,1945,North Melbourne,0.0,2.0,4.0,7.0,4.0,12.0,7.0,18.0,Richmond,4.0,4.0,6.0,6.0,7.0,15.0,8.0,17.0
3,Windy Hill,1945-05-05 14:45,1945,Essendon,4.0,4.0,10.0,8.0,14.0,14.0,22.0,18.0,Carlton,4.0,3.0,5.0,6.0,6.0,7.0,7.0,8.0
3,Victoria Park,1945-05-05 14:45,1945,Collingwood,2.0,2.0,6.0,15.0,9.0,19.0,10.0,21.0,Melbourne,3.0,2.0,5.0,3.0,8.0,9.0,11.0,12.0
3,Brunswick St,1945-05-05 14:45,1945,Fitzroy,1.0,3.0,8.0,6.0,11.0,7.0,12.0,9.0,Footscray,2.0,7.0,8.0,7.0,10.0,11.0,14.0,14.0
3,Arden St,1945-05-05 14:45,1945,North Melbourne,1.0,2.0,6.0,7.0,9.0,8.0,14.0,15.0,Geelong,3.0,7.0,6.0,8.0,7.0,11.0,10.0,15.0
3,Junction Oval,1945-05-05 14:45,1945,St Kilda,2.0,2.0,7.0,7.0,9.0,9.0,15.0,10.0,Hawthorn,6.0,3.0,6.0,5.0,9.0,8.0,11.0,13.0
3,Punt Rd,1945-05-05 14:45,1945,Richmond,4.0,4.0,5.0,7.0,10.0,8.0,13.0,11.0,South Melbourne,4.0,5.0,7.0,8.0,9.0,13.0,15.0,19.0
4,Princes Park,1945-05-12 14:45,1945,Carlton,2.0,1.0,5.0,5.0,8.0,10.0,12.0,12.0,Fitzroy,3.0,3.0,6.0,5.0,8.0,8.0,11.0,11.0
4,Victoria Park,1945-05-12 14:45,1945,Collingwood,0.0,4.0,4.0,11.0,7.0,16.0,13.0,23.0,Hawthorn,3.0,4.0,4.0,7.0,9.0,8.0,9.0,9.0
4,Junction Oval,1945-05-12 14:45,1945,St Kilda,1.0,0.0,4.0,10.0,6.0,11.0,14.0,17.0,Essendon,6.0,5.0,8.0,7.0,17.0,17.0,23.0,18.0
4,Western Oval,1945-05-12 14:45,1945,Footscray,7.0,4.0,7.0,7.0,10.0,12.0,11.0,13.0,North Melbourne,1.0,1.0,7.0,5.0,8.0,5.0,14.0,8.0
